LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2023-11-18 00:14:29,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:29,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-49,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:29,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:29,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-49,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:29,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:29,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-75,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:29,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:29,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-34,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:29,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:29,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-34,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:29,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:29,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-57,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:29,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:29,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-57,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:29,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:29,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-57,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:29,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:29,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-57,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:29,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:29,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-57,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:29,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:29,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-57,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:29,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:29,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-82,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:29,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:29,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-78,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:29,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:29,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-33,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:29,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:29,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-33,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:29,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:29,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-33,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:29,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:29,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-33,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:29,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:29,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-33,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:29,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:29,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-33,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:29,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:29,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-75,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:29,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:29,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-48,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:29,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:29,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-48,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:29,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:29,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-48,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:29,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-67,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-67,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-67,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-67,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-67,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-67,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-67,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-67,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-56,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-56,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-56,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-56,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-56,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-65,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-65,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-65,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-65,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-49,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-49,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-54,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-54,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-54,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-54,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-54,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-54,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-54,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-54,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-55,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-55,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-55,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-55,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-78,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-78,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-78,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-78,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-78,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-78,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-78,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-78,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-78,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-78,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-78,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-78,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-78,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-78,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-78,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-18,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-18,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-18,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-18,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-18,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-18,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-32,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-32,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-32,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-32,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-32,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-32,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-32,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-32,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-32,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-36,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-36,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-36,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-36,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-36,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-36,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-38, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-38,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-38, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-38,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-38, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:14:30,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-38,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:14:30,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-38, WPA2 ,0.000000,0.000000,0.000,0.000,AP
